,idx_test,idx_neigh_train,label_train
6530,10509,689,0
6531,8496,4210,1
6532,19783,4949,1
6533,2271,7306,0
6534,10522,3703,0
6535,17786,5531,1
6536,4373,4787,1
6537,11945,12318,1
6538,775,5722,1
6539,21070,2767,1
6540,11836,15511,1
6541,18151,6128,1
6542,13887,6039,1
6543,15780,8870,1
6544,19606,2728,1
6545,16559,3013,0
6546,10446,6031,1
6547,14582,688,0
6548,15165,417,0
6549,7717,2359,1
6550,10092,14413,1
6551,22568,13372,1
6552,12358,1550,1
6553,13372,3174,0
6554,4201,1540,0
6555,6959,590,0
6556,14198,14119,1
6557,3449,1556,1
6558,8233,4992,0
6559,20839,8851,1
6560,1859,14476,1
6561,11809,13829,0
6562,20398,6359,0
6563,8878,972,0
6564,18548,8446,1
6565,8161,393,1
6566,4990,5535,0
6567,6522,2960,1
6568,22189,12909,1
6569,9826,3586,1
6570,413,3260,1
6571,15477,9599,1
6572,6490,1684,1
6573,1175,7938,0
6574,6956,590,0
6575,15351,6569,1
6576,15405,1514,1
6577,10853,7309,0
6578,17355,12092,1
6579,21791,13844,1
6580,9195,5747,1
6581,15532,5244,1
6582,4585,10967,0
6583,16290,8107,0
6584,21739,9853,1
6585,8891,2900,0
6586,1514,1418,1
6587,10159,14782,1
6588,23204,14231,1
6589,3693,3216,1
6590,8327,5986,0
6591,5304,6593,1
6592,11342,6530,0
6593,5321,5886,0
6594,19502,4145,1
6595,12986,14459,0
6596,9147,6895,1
6597,21360,10037,1
6598,1571,2318,1
6599,8517,9441,0
6600,5262,4905,0
6601,14707,8934,1
6602,13059,10752,1
6603,9134,12960,1
6604,8546,110,1
6605,12909,13525,0
6606,13810,8210,1
6607,10134,7426,1
6608,22300,15473,0
6609,15758,4822,1
6610,20671,14672,1
6611,11040,1247,1
6612,1413,4198,0
6613,1130,1200,1
6614,22886,9282,1
6615,5875,6226,0
6616,12560,6032,0
6617,21053,1052,1
6618,9245,3122,1
6619,5849,11028,0
6620,12513,1824,0
6621,1621,12930,1
6622,11794,8736,1
6623,14099,2601,1
6624,12340,2356,1
6625,9616,5081,0
6626,16426,1462,0
6627,17402,11,1
6628,11946,3437,1
6629,15005,3419,0
6630,23170,13783,1
6631,7558,14722,0
6632,20130,9455,1
6633,21366,8256,1
6634,3298,1599,0
6635,20541,1317,0
6636,1486,1857,1
6637,14148,387,1
6638,17995,1181,1
6639,22391,5951,1
6640,18891,4068,0
6641,16049,15082,1
6642,14913,9644,1
6643,13788,6174,0
6644,14100,2601,1
6645,16056,3836,1
6646,6063,5206,1
6647,22208,7429,1
6648,18320,12948,1
6649,20498,5677,1
6650,14227,3180,1
6651,20746,3372,1
6652,9535,2015,0
6653,10365,3740,1
6654,17492,390,1
6655,11374,7813,1
6656,20738,2717,1
6657,17765,9653,1
6658,422,236,1
6659,20173,13900,1
6660,6756,7476,1
6661,20769,9361,1
6662,14920,948,0
6663,8342,3552,0
6664,8506,2802,0
6665,13544,8014,0
6666,20999,10574,1
6667,13579,925,0
6668,483,3492,1
6669,3846,11697,1
6670,12429,5988,0
6671,1315,695,0
6672,16235,2888,1
6673,6076,10842,0
6674,9092,8424,1
6675,18826,55,1
6676,4941,10467,0
6677,6467,9189,1
6678,7655,14107,1
6679,20107,7238,0
6680,6492,9393,1
6681,17201,985,0
6682,14681,3275,1
6683,6243,1757,0
6684,11808,9645,1
6685,13220,14353,0
6686,5003,10155,0
6687,1576,9918,0
6688,14358,3842,1
6689,12908,8996,0
6690,11820,9497,1
6691,12536,7802,0
6692,19962,4521,1
6693,18528,1259,1
6694,5502,9703,1
6695,11701,14032,0
6696,6210,1035,0
6697,5303,6304,1
6698,7706,1652,1
6699,8374,1236,0
6700,1989,12374,1
6701,20799,585,0
6702,14338,2083,1
6703,19562,2839,0
6704,21108,9871,1
6705,19797,10453,1
6706,18001,8416,0
6707,6105,3248,1
6708,8388,16,0
6709,121,704,1
6710,2609,4187,1
6711,12286,5046,1
6712,22344,7873,1
6713,6216,1564,0
6714,2802,6194,0
6715,19000,305,0
6716,13093,5967,1
6717,953,5416,1
6718,6045,6190,0
6719,22891,14614,0
6720,22976,595,1
6721,9438,2824,0
6722,1330,536,0
6723,14459,9045,1
6724,11466,9759,0
6725,14015,8885,1
6726,4744,27,0
6727,18236,11201,0
6728,21227,831,1
6729,1270,9416,0
6730,11635,4617,1
6731,4852,1836,1
6732,1691,6011,0
6733,20236,6964,1
6734,13219,3158,0
6735,22998,15531,1
6736,13431,14973,1
6737,13196,410,1
6738,9229,6042,1
6739,2974,1587,1
6740,10397,6920,1
6741,19242,10480,0
6742,13661,7730,1
6743,11585,2281,0
6744,7551,2629,0
6745,5708,2173,0
6746,16679,11607,1
6747,4741,11344,1
6748,8731,559,1
6749,1208,12376,0
6750,19421,96,0
6751,11776,2402,1
6752,21423,1915,1
6753,8492,11293,1
6754,11321,4560,0
6755,22536,7227,1
6756,16089,1668,1
6757,16974,3182,1
6758,1090,3168,1
6759,3120,6442,1
6760,22404,104,1
6761,22373,4541,1
6762,22239,7316,1
6763,22200,2686,1
6764,1533,974,1
6765,13199,12176,0
6766,1411,4198,0
6767,15203,6115,0
6768,12110,1537,0
6769,6770,9815,1
6770,2614,1235,1
6771,6014,5652,0
6772,17620,12264,0
6773,6790,3199,1
6774,2636,1598,1
6775,8799,1394,1
6776,18508,5432,0
6777,2664,5763,1
6778,12266,13387,0
6779,5438,1759,1
6780,5990,4504,0
6781,13651,10569,1
6782,5553,12878,0
6783,7049,2238,0
6784,22454,1766,1
6785,14780,7722,0
6786,8862,1090,0
6787,14465,9045,1
6788,14524,11078,1
6789,17395,13415,1
6790,16187,2557,0
6791,14301,1975,1
6792,12140,7202,0
6793,4896,13416,1
6794,8486,10045,1
6795,16817,455,1
6796,21290,13836,1
6797,19415,11023,1
6798,15766,6847,0
6799,14279,14702,0
6800,20551,4062,1
6801,7900,2004,0
6802,15428,1001,1
6803,4206,8667,0
6804,21552,13499,1
6805,8821,7558,1
6806,1767,1087,0
6807,11132,15041,1
6808,11816,4669,1
6809,22467,1802,1
6810,5960,9413,0
6811,8251,4458,1
6812,14413,527,0
6813,14187,11940,1
6814,11604,9498,1
6815,19335,15234,0
6816,5250,1089,0
6817,20687,1948,0
6818,21565,9587,1
6819,20195,10206,1
6820,8345,3552,0
6821,15130,1406,0
6822,6788,2921,1
6823,21883,3227,1
6824,22908,8646,0
6825,20710,6811,0
6826,6444,13130,1
6827,19770,421,0
6828,13473,3608,1
6829,1002,1897,1
6830,5157,3577,1
6831,15260,126,0
6832,22285,5542,0
6833,11018,9941,1
6834,21767,14233,0
6835,22383,6920,1
6836,11724,13963,0
6837,6723,2716,0
6838,14835,4471,1
6839,9008,10542,1
6840,14216,6471,1
6841,17591,4405,0
6842,21975,6159,1
6843,9948,9920,1
6844,14585,1208,1
6845,20464,1240,1
6846,12943,7563,0
6847,2146,5330,1
6848,22853,6586,1
6849,8079,9248,0
6850,2662,316,1
6851,23028,5714,1
6852,12042,15074,1
6853,14329,10322,1
6854,18116,4632,0
6855,22533,6167,1
6856,4339,4055,1
6857,3194,1949,0
6858,5933,4348,1
6859,15664,3642,1
6860,2953,2886,1
6861,6362,8282,0
6862,10443,6886,1
6863,16828,9160,1
6864,5449,10179,1
6865,2737,8265,1
6866,14813,5001,1
6867,4245,746,0
6868,2310,8829,0
6869,10980,3124,1
6870,20496,4796,1
6871,16771,10237,1
6872,18044,11824,1
6873,3795,14701,1
6874,14219,6471,1
6875,1280,14352,0
6876,2857,6535,1
6877,4436,8115,0
6878,5106,6491,1
6879,20959,13408,1
6880,23199,521,1
6881,19593,10329,0
6882,21773,12075,1
6883,12152,6171,0
6884,10149,1764,1
6885,18298,4628,0
6886,7800,8123,1
6887,22083,4622,1
6888,7974,1648,1
6889,19301,10586,0
6890,4625,6504,1
6891,9748,8669,1
6892,222,1716,1
6893,3545,9165,1
6894,16689,9526,1
6895,15440,7641,1
6896,2442,14527,1
6897,22421,9722,0
6898,17142,418,0
6899,3986,9275,0
6900,1972,5344,1
6901,9016,14040,1
6902,1570,7664,1
6903,13941,14558,1
6904,2281,12533,0
6905,6132,6963,1
6906,12365,4137,1
6907,2821,4465,0
6908,2021,5797,1
6909,11913,7975,1
6910,6188,3571,0
6911,8197,3303,0
6912,14557,3001,1
6913,8816,7558,1
6914,8443,698,0
6915,13421,9046,1
6916,6098,3407,1
6917,21750,6280,0
6918,2556,875,1
6919,13282,12403,1
6920,13259,13966,0
6921,8144,1041,1
6922,19195,2745,1
6923,21354,891,0
6924,3344,3112,1
6925,902,699,1
6926,10376,10578,1
6927,181,6176,1
6928,17017,12984,0
6929,13035,5408,1
6930,17397,2001,1
6931,17105,418,0
6932,1853,4653,1
6933,7725,2043,1
6934,9635,5817,0
6935,22560,4578,1
6936,17779,13898,1
6937,12135,7189,0
6938,9902,811,1
6939,1458,1815,1
6940,7808,5350,1
6941,626,3230,1
6942,11727,3878,1
6943,3966,8659,0
6944,17706,1136,1
6945,1926,1552,1
6946,4983,11713,0
6947,13000,10692,0
6948,19570,9083,1
6949,10094,14413,1
6950,19303,1397,0
6951,21267,15543,1
6952,19252,1892,0
6953,3656,8286,1
6954,6593,5662,1
6955,9760,11327,1
6956,9520,12528,0
6957,12703,8002,1
6958,9165,9916,1
6959,14359,3842,1
6960,21106,12758,1
6961,12519,12548,0
6962,8886,2072,0
6963,5091,6762,1
6964,6496,7846,0
6965,18791,2149,0
6966,8703,7707,1
6967,8794,7025,1
6968,22892,4353,0
6969,13570,2989,0
6970,6600,1849,1
6971,15435,12499,1
6972,21828,12579,1
6973,4930,2953,0
6974,19677,482,1
6975,13980,12014,1
6976,10653,8518,1
6977,11293,10277,1
6978,19782,4949,1
6979,248,639,1
6980,7839,2278,1
6981,14712,5891,0
6982,19510,4408,0
6983,13613,8926,0
6984,11710,10810,0
6985,3999,5622,1
6986,11840,507,1
6987,9320,7082,1
6988,10854,6270,0
6989,5034,6931,0
6990,11178,7259,0
6991,18261,5532,0
6992,2086,4913,0
6993,4980,9265,0
6994,16763,9883,1
6995,21400,2958,1
6996,2241,11490,0
6997,12366,275,1
6998,22087,8217,1
6999,2589,6870,0
7000,9136,8436,1
7001,23236,1934,1
7002,9594,1992,0
7003,5146,4981,0
7004,4527,4010,1
7005,11697,5459,0
7006,6298,3061,0
7007,19290,1314,0
7008,5035,10079,0
7009,19180,14748,1
7010,16780,9519,1
7011,14084,9550,1
7012,20641,14691,1
7013,4254,13460,0
7014,9502,14388,0
7015,21542,4762,1
7016,16546,3479,0
7017,17184,8239,1
7018,22660,6954,1
7019,15724,1789,0
7020,16323,11532,1
7021,17997,8872,1
7022,4229,3832,0
7023,14592,4302,1
7024,22901,9155,1
7025,14323,1436,0
7026,884,8586,1
7027,11418,9060,1
7028,1039,8315,1
7029,2897,1940,1
7030,5566,11475,0
7031,16046,3836,1
7032,8739,6080,1
7033,2445,14527,1
7034,16008,4067,1
7035,18861,4937,0
7036,18255,5706,1
7037,19014,3974,0
7038,15185,3654,0
7039,8626,6894,1
7040,2095,1843,1
7041,3857,3622,1
7042,21285,998,1
7043,17409,602,1
7044,3477,14497,1
7045,5290,2735,1
7046,15837,5380,0
7047,1010,8185,1
7048,12386,1457,1
7049,5363,5037,1
7050,22778,579,1
7051,8929,4461,1
7052,8935,3308,1
7053,21816,8539,1
7054,6311,630,0
7055,5314,9043,1
7056,22036,5009,1
7057,21269,4868,1
7058,18596,8023,1
7059,19024,6474,0
7060,13408,12162,1
7061,934,12563,1
7062,13078,2768,1
7063,20148,15441,1
7064,21787,1614,1
7065,21369,9906,1
7066,1343,695,0
7067,517,5575,1
7068,359,14049,0
7069,17016,13502,0
7070,21435,9942,0
7071,16594,4074,1
7072,959,2519,1
7073,22437,3794,1
7074,1148,2826,1
7075,2954,2886,1
7076,5764,957,0
7077,2051,14156,0
7078,20698,10403,1
7079,2054,10861,1
7080,8410,3400,1
7081,14807,5001,1
7082,21950,11677,1
7083,11051,1493,1
7084,20335,9114,1
7085,17287,5016,1
7086,16947,2195,1
7087,6419,3606,0
7088,7665,106,1
7089,12863,5249,0
7090,6006,5750,1
7091,8025,11401,1
7092,13369,5315,0
7093,16537,15253,0
7094,21451,2917,1
7095,16996,6782,0
7096,14440,6556,0
7097,22842,13765,1
7098,21191,4021,1
7099,17639,494,0
7100,9246,311,1
7101,10119,899,1
7102,22833,148,0
7103,17969,12884,0
7104,3608,447,1
7105,11238,133,0
7106,20525,8255,1
7107,17012,197,0
7108,7185,4502,1
7109,14810,11233,1
7110,7138,7199,0
7111,176,11810,1
7112,8196,4458,1
7113,20954,124,1
7114,21629,11270,1
7115,10030,3843,1
7116,15359,13701,1
7117,1236,8994,0
7118,6335,15540,1
7119,7628,15549,1
7120,7136,10549,0
7121,13139,12924,1
7122,17036,2748,0
7123,10747,11609,0
7124,13356,3267,0
7125,13756,2193,1
7126,2394,2522,1
7127,11072,3607,1
7128,20064,10303,1
7129,5918,7066,1
7130,17293,9404,1
7131,12710,3140,1
7132,12295,11962,1
7133,22401,10573,1
7134,2436,747,1
7135,22482,8432,1
7136,19357,370,0
7137,8797,14510,1
7138,14628,10475,1
7139,3746,5993,1
7140,6253,8746,0
7141,9863,14645,1
7142,15564,13718,0
7143,1327,1080,0
7144,3537,773,1
7145,6613,7177,1
7146,5735,1142,0
7147,21618,2958,1
7148,21367,9894,1
7149,3276,3742,1
7150,2746,11865,0
7151,7794,1159,1
7152,102,6543,1
7153,8913,11513,1
7154,1661,5493,0
7155,15287,3228,0
7156,13160,2639,1
7157,21515,3360,1
7158,16429,2167,0
7159,14032,8672,0
7160,19328,2277,0
7161,18538,1259,1
7162,19602,12381,0
7163,10001,7346,1
7164,1694,5600,1
7165,15301,8757,0
7166,17210,14123,0
7167,12957,908,1
7168,14834,12048,1
7169,20217,12800,1
7170,10572,1748,0
7171,19209,388,0
7172,268,4470,1
7173,518,5575,1
7174,7159,1263,1
7175,9851,807,1
7176,7911,8134,1
7177,6360,12193,0
7178,18668,2903,0
7179,15668,6622,1
7180,17095,640,1
7181,2358,2168,1
7182,6023,1372,1
7183,439,6859,1
7184,13445,2363,1
7185,20328,11838,1
7186,14281,11280,1
7187,937,8439,1
7188,10899,1010,1
7189,17007,2048,0
7190,14171,468,1
7191,3459,1988,1
7192,7609,6685,1
7193,7542,3039,0
7194,2134,136,1
7195,4965,7094,0
7196,7100,4649,0
7197,11677,5872,0
7198,22835,148,0
7199,2774,1074,0
7200,12167,6844,0
7201,13103,392,1
7202,3119,6046,1
7203,17462,7150,0
7204,12623,3671,1
7205,1210,8419,0
7206,11269,9018,1
7207,10071,12155,1
7208,8170,821,0
7209,1085,3168,1
7210,9888,6426,1
7211,15171,6137,0
7212,14518,6058,0
7213,6218,11533,0
7214,12505,2484,0
7215,19332,13916,0
7216,13406,11155,1
7217,21189,4021,1
7218,10765,9300,0
7219,14008,8841,1
7220,19293,8488,0
7221,3379,4605,1
7222,16954,13261,1
7223,5554,4208,0
7224,20665,140,1
7225,1318,9714,0
7226,1769,98,0
7227,10228,13668,1
7228,12065,741,0
7229,10375,10578,1
7230,9504,7789,0
7231,11313,15148,0
7232,11047,3935,1
7233,3562,14127,1
7234,6659,2960,1
7235,12759,6330,1
7236,130,2757,1
7237,16481,15338,1
7238,3220,1485,0
7239,4880,690,1
7240,20680,9308,0
7241,4918,11091,0
7242,15852,3040,1
7243,6847,660,1
7244,17796,3033,1
7245,18123,8959,1
7246,1623,14321,1
7247,18669,2903,0
7248,10977,6773,1
7249,1825,7651,0
7250,12810,951,0
7251,13468,2934,1
7252,21018,10397,0
7253,21055,3590,1
7254,9345,3384,1
7255,14275,6607,0
7256,4602,2751,1
7257,8590,2264,1
7258,10515,9121,0
7259,20137,13206,1
7260,11622,2696,1
7261,22566,6467,1
7262,2216,3082,0
7263,7885,808,1
7264,2995,121,1
7265,3792,9921,1
7266,6625,3089,0
7267,12105,5923,0
7268,11177,496,0
7269,7547,3428,1
7270,16298,9083,1
7271,12247,2964,1
7272,12443,9795,1
7273,17363,2175,1
7274,10120,7863,1
7275,10633,5378,1
7276,16365,15131,1
7277,3940,9664,0
7278,13352,2584,0
7279,13063,1616,1
7280,4751,805,0
7281,147,11274,1
7282,5721,8203,0
7283,6685,828,1
7284,21215,8793,1
7285,4705,13786,0
7286,10890,8930,1
7287,5379,459,1
7288,3223,6874,0
7289,5943,11360,1
7290,8679,10628,1
7291,7733,8585,1
7292,14494,2148,0
7293,17631,10035,0
7294,449,1192,0
7295,2264,3082,0
7296,13631,5723,0
7297,17351,562,1
7298,7256,3816,0
7299,11096,715,0
7300,8833,4867,1
7301,16584,5578,0
7302,18036,13150,1
7303,15367,4927,1
7304,535,4925,0
7305,15868,7840,1
7306,22617,13342,1
7307,6606,1096,1
7308,12119,6844,0
7309,14326,10322,1
7310,1836,853,0
7311,366,685,1
7312,18593,4847,1
7313,10734,11339,1
7314,11079,8197,1
7315,23152,11698,0
7316,12557,4366,0
7317,7481,1548,0
7318,1890,778,0
7319,11784,7631,1
7320,5203,6165,0
7321,20856,1518,1
7322,10217,3958,1
7323,17846,12146,1
7324,16164,12334,0
7325,19905,5403,0
7326,5966,2310,0
7327,6478,9306,1
7328,19272,128,0
7329,17380,10210,0
7330,6919,13852,1
7331,16768,6863,1
7332,1688,98,0
7333,5516,10190,1
7334,12767,5701,0
7335,22927,12299,1
7336,16233,10080,1
7337,18170,8206,1
7338,4614,8996,0
7339,15687,9980,1
7340,16520,4670,1
7341,14653,634,1
7342,19324,9803,0
7343,16141,2360,1
7344,7149,1381,0
7345,2449,2358,1
7346,14070,15139,1
7347,5117,1471,1
7348,7781,15407,1
7349,16337,2653,0
7350,20894,11162,0
7351,4822,9598,1
7352,6677,4020,1
7353,8937,11669,1
7354,21373,3774,1
7355,454,8250,1
7356,20790,1013,0
7357,21247,8326,1
7358,6958,9686,1
7359,164,11274,1
7360,3852,434,1
7361,6740,884,0
7362,182,921,1
7363,22542,8909,1
7364,21867,12022,1
7365,8675,4425,1
7366,21710,5289,1
7367,9859,4853,1
7368,8631,2151,1
7369,14331,1648,1
7370,22665,625,1
7371,99,1621,1
7372,20273,8807,1
7373,13534,4664,0
7374,3742,14031,1
7375,6356,12029,0
7376,11775,2402,1
7377,2764,11570,0
7378,833,7358,1
7379,20766,15110,0
7380,4787,225,0
7381,7087,4262,1
7382,1707,9783,1
7383,254,639,1
7384,16000,263,1
7385,21449,4725,1
7386,1302,15178,0
7387,16020,12912,1
7388,69,4038,1
7389,17665,400,0
7390,11712,14184,0
7391,19765,9494,1
7392,19430,2457,1
7393,9132,8202,1
7394,3930,43,0
7395,8725,4746,1
7396,15104,679,0
7397,16628,356,0
7398,933,1532,1
7399,21130,12947,1
7400,11584,4395,0
7401,14977,46,0
7402,8852,3901,1
7403,15889,5479,1
7404,21774,12075,1
7405,20755,5130,1
7406,11309,15148,0
7407,20791,1013,0
7408,11715,14992,1
7409,2009,2872,1
7410,16146,254,1
7411,17599,10702,1
7412,5642,11244,0
7413,7071,9512,1
7414,22935,57,1
7415,10845,7309,0
7416,18235,8998,0
7417,2874,6470,1
7418,10560,11724,0
7419,1037,1978,1
7420,22021,13478,1
7421,2704,8562,0
7422,4848,15025,1
7423,5996,8021,0
7424,23253,4621,1
7425,10596,1243,1
7426,3357,2660,1
7427,15722,1789,0
7428,20816,15332,1
7429,12372,6113,1
7430,12094,12117,0
7431,15832,10643,0
7432,15068,13912,1
7433,16050,7362,1
7434,18742,13541,1
7435,17116,3551,0
7436,4715,3081,0
7437,16304,9083,1
7438,18174,10635,0
7439,19037,5088,0
7440,5000,6479,0
7441,11782,7631,1
7442,11297,15318,1
7443,13060,10752,1
7444,19981,5492,1
7445,22591,2428,1
7446,21958,8611,1
7447,18346,3521,1
7448,11216,6812,1
7449,1540,10299,1
7450,11412,15390,1
7451,2697,2343,0
7452,2286,2462,0
7453,4999,14957,0
7454,19961,4521,1
7455,13142,6583,1
7456,17052,766,0
7457,12442,380,0
7458,21235,13732,1
7459,6798,12624,1
7460,11306,1430,0
7461,15656,7379,1
7462,17440,371,1
7463,12793,2201,0
7464,18318,3858,0
7465,7322,291,0
7466,6417,3839,0
7467,8246,9744,0
7468,17619,12264,0
7469,11958,9298,1
7470,12491,3976,0
7471,18727,834,0
7472,11868,8233,1
7473,18430,15597,1
7474,15255,8241,1
7475,6506,1477,1
7476,13999,3362,1
7477,17267,5087,1
7478,7552,796,0
7479,20773,11895,1
7480,18605,12105,1
7481,15350,663,1
7482,11508,1060,1
7483,3198,6901,1
7484,1333,6310,0
7485,8962,8354,1
7486,17393,2113,1
7487,6848,15311,0
7488,13585,4130,0
7489,8309,15186,0
7490,10056,8360,1
7491,1984,12775,1
7492,8393,8832,0
7493,2435,10742,0
7494,15703,3568,1
7495,10507,689,0
7496,10269,4024,1
7497,304,8,1
7498,11152,1567,0
7499,18443,12501,1
7500,22155,13360,0
7501,10491,9793,1
7502,6193,4700,0
7503,14926,11621,0
7504,22777,5690,1
7505,3920,9664,0
7506,18336,10618,0
7507,5376,2068,1
7508,19105,5007,1
7509,8973,3072,1
7510,7077,2895,1
7511,5952,2956,1
7512,1840,10350,1
7513,6075,10842,0
7514,10138,2159,1
7515,7739,426,1
7516,2813,15395,1
7517,10820,6157,0
7518,536,7071,0
7519,14053,13476,1
7520,1139,469,1
7521,9144,308,1
7522,7500,2456,0
7523,12813,153,0
7524,7442,950,0
7525,4116,13621,1
7526,10140,6693,1
7527,468,1252,1
7528,10497,10136,1
7529,9529,1082,0
7530,15325,10148,0
7531,17390,2113,1
7532,7924,6498,0
7533,6405,13322,0
7534,23076,11979,1
7535,617,9881,0
7536,15490,8694,0
7537,1310,7000,0
7538,12339,4179,1
7539,1012,8185,1
7540,18557,1900,1
7541,15828,3060,0
7542,5300,14996,1
7543,5905,4216,1
7544,3251,9031,0
7545,17940,4385,1
7546,12749,4244,0
7547,19757,6222,0
7548,3547,1489,1
7549,8863,8288,0
7550,3865,10527,1
7551,3787,324,1
7552,18572,2082,1
7553,5236,88,1
7554,10381,13395,1
7555,21831,5338,1
7556,17723,11245,0
7557,19445,2777,0
7558,7264,8653,0
7559,9098,1019,1
7560,14600,4046,1
7561,11943,12318,1
7562,2209,2623,0
7563,13719,10554,1
7564,18902,573,1
7565,8941,7101,1
7566,13578,925,0
7567,289,7318,1
7568,1121,14566,0
7569,2656,12515,1
7570,3478,14497,1
7571,23100,7822,1
7572,22550,12171,1
7573,5763,15383,0
7574,13935,1753,0
7575,18781,8569,0
7576,2657,12515,1
7577,4957,3410,0
7578,5518,1601,1
7579,9725,7194,1
7580,10687,8954,1
7581,14406,2509,0
7582,23306,3116,1
7583,3526,3731,0
7584,20009,5608,0
7585,12841,2743,1
7586,1835,853,0
7587,1876,10960,0
7588,18851,2109,0
7589,19476,2947,1
7590,20996,206,1
7591,11557,21,0
7592,1042,1978,1
7593,16326,3874,1
7594,13094,5967,1
7595,3942,4682,0
7596,982,1405,1
7597,18883,8600,0
7598,9276,3378,1
7599,21992,10542,1
7600,11320,4560,0
7601,20077,4870,1
7602,14872,9566,1
7603,2596,2548,1
7604,17362,1342,1
7605,11024,1178,1
7606,4797,1565,0
7607,11223,8666,0
7608,4488,5998,1
7609,5144,692,0
7610,22341,15043,1
7611,377,3263,1
7612,357,7352,1
7613,16735,1295,1
7614,12912,295,1
7615,10881,4912,1
7616,17180,4051,1
7617,20924,7565,1
7618,11503,3574,1
7619,12250,6452,1
7620,11900,1053,1
7621,5537,7929,1
7622,22017,2028,1
7623,15854,9976,1
7624,20255,4304,1
7625,16846,5293,1
7626,21150,402,1
7627,7504,600,0
7628,2234,2018,0
7629,17701,4645,1
7630,245,5899,1
7631,9368,12453,1
7632,16461,4708,0
7633,5809,11872,0
7634,11719,5543,0
7635,22286,5542,0
7636,10628,1589,1
7637,4352,757,0
7638,11909,8805,1
7639,7144,4951,0
7640,6348,564,0
7641,6064,5206,1
7642,11912,7975,1
7643,19672,11405,1
7644,22672,7611,1
7645,6195,3353,1
7646,7683,586,1
7647,11740,2538,1
7648,9742,9700,1
7649,9498,10916,0
7650,22818,12967,1
7651,8274,1230,0
7652,6056,2945,1
7653,15119,2644,0
7654,12405,3464,0
7655,13740,6257,1
7656,2718,14033,1
7657,16349,11147,0
7658,9376,7405,1
7659,19845,3075,0
7660,1256,363,0
7661,11983,3229,1
7662,19566,4090,0
7663,5385,4958,1
7664,2640,11688,1
7665,4318,757,0
7666,22153,3574,1
7667,17545,1625,0
7668,7668,1435,1
7669,18465,8148,1
7670,2652,6476,1
7671,20903,10631,1
7672,10597,710,1
7673,20447,416,0
7674,11828,3755,1
7675,11921,1053,1
7676,21940,14207,1
7677,6473,14666,1
7678,1336,11124,1
7679,20118,14691,1
7680,113,12410,1
7681,17994,8872,1
7682,472,1252,1
7683,10261,970,1
7684,19814,9151,1
7685,2918,2886,1
7686,5222,3294,1
7687,9844,5757,1
7688,22140,9841,0
7689,8883,13151,0
7690,5866,1186,0
7691,4286,9763,0
7692,12131,12683,0
7693,15545,1021,0
7694,17049,35,0
7695,11551,12144,0
7696,16188,5719,0
